1 15 15  597386942813 252917418
39920 62 15  526154173504 77227044
39921 12 1  390304363974 46451709
39922 0 4  416288321119 1878265256
39923 68 47  403892522358 95883319
39924 9 12  150197447196 110265306
39925 12 15  247641002767 100250508
39926 31 3  344942032639 384405497
39927 6 4  347951645801 89770745
39928 6 1  48141914711 22078847
39929 68 47  337116015335 245664532
39930 68 47  267803774823 607014660
39931 31 15  85246346981 30072544
39932 68 47  467446725083 80704184
39933 12 15  15006400815 366708981
39934 12 4  16755505502 195664513
39935 15 15  592710050269 103412633
39936 31 11  586511423420 37603830
39937 31 11  84897855798 63188132
39938 6 2  70126470789 162768295
39939 12 4  128254552825 262700222
39940 62 4  120612491648 91654764
39941 9 12  90798208127 112600943
39942 9 15  221285113534 152896176
39943 68 47  170228756143 196402534
39944 31 11  574702386284 43643560
39945 6 2  576011755214 38542196
39946 31 11  194237324065 115898742
39947 37 15  136589080227 54074085
39948 62 12  60852485040 44989792
39949 16 46  408592470447 194505316
39950 68 47  82063580663 384269688
39951 6 1  447267582438 28673147
39952 3 4  388007345361 1260480921
39953 6 1  195580794596 35939608
39954 15 15  79279267147 129402480
39955 62 15  149310148193 173992996
39956 9 4  348336789096 446830117
39957 18 7  367371024846 537978804
39958 62 15  117198198249 108309968
39959 15 15  563531531382 110503439
39960 62 31  130965789130 163299834
39961 68 95  450760256052 136504244
39962 6 1  475393515297 88636205
39963 46 63  375844541389 565552703
39964 31 11  197854409409 608711178
39965 62 47  121137322781 309817701
39966 62 31  421295303392 5318475420
39967 68 47  465409818235 78555037
39968 31 2  176871879626 86887424
39969 31 4  34942002386 36148549
39970 62 12  558842121267 126501962
39971 62 12  170534614159 209052886
39972 31 4  533464347086 41916106
39973 6 1  264961233491 78598636
39974 31 2  378443721762 27950012
39975 12 9  497897434937 420773146
39976 25 3  497031572069 74646805
39977 12 4  347342934692 283571803
39978 12 3  460569702210 96725556
39979 12 15  256203171532 345523631
39980 9 4  115284883098 264944311
39981 12 11  133203558809 151712964
39982 43 7  594627566442 685135130
39983 24 7  376489052517 5091516288
39984 62 6  465507898704 123188975
39985 62 31  121773099960 1344295949
39986 37 15  225621464988 337771423
39987 6 1  351021726749 34199780
39988 31 7  272434271194 2781943399
39989 0 3  100973521070 39136866
39990 31 23  395732475698 335970299
39991 62 7  500763008399 71639915
39992 62 12  531008447078 140486741
39993 6 1  38231409823 29818490
39994 6 0  116376393293 72149874
39995 31 11  120225092634 157054841
39996 31 11  545892516934 117451032
39997 6 1  459750007290 76267935
39998 6 1  207934919033 65572131
39999 6 1  377116187943 32275872
40000 6 1  296346266114 852996085
40001 62 15  598732369318 69203325
40002 31 7  537585710863 57107980
40003 12 4  441919551862 210452434
40004 31 15  47112780453 63718082
40005 43 7  369289025104 400757421
40006 12 3  437116508645 31309896
40007 24 4  510394511456 1275474073
40008 62 4  512128286296 493770240
40009 31 11  41451331860 128523921
40010 12 4  253348131238 299500200
40011 6 31  37289918995 2706320894
40012 68 47  403987882013 481965886
40013 0 3  478221107370 18390720
40014 6 1  280633345506 13265963
40015 19 15  100340955129 8425133368
40016 57 11  311201886251 365676335
40017 9 12  207406251182 231058178
40018 62 31  147543172146 7217574113
40019 12 4  52225851280 323906212
40020 12 4  596145578204 192235250
40021 18 1  90638300490 126581333
40022 12 9  4948283186 362278941
40023 62 12  20293090677 59676629
40024 62 15  129641179856 705080849
40025 31 3  87542584229 381703663
40026 62 31  423703705172 786939722
40027 6 15  216903011862 2616416909
40028 9 10  309424023837 80164282
40029 6 3  225015226810 35751111
40030 15 15  484836297378 613037242
40031 62 15  547819332423 617305111
40032 12 15  130518293190 72639065
40033 62 31  529501256155 211885866
40034 31 11  207646610512 42106009
40035 6 3  241218004492 32513684
40036 9 10  308195945650 64131853
40037 62 15  432214617612 81370901
40038 12 4  155739658544 479928200
40039 12 28  246567533018 1950298260
40040 68 47  464989588118 70763970
40041 6 1  239265953626 98004243
40042 31 11  15075883807 47349543
40043 15 15  511635322583 106345739
40044 62 15  192872883365 331991493
40045 15 15  494694419072 208875697
40046 6 10  18222295450 54711676
40047 6 1  213307586224 25756645
40048 62 2  347749672592 37950537
40049 46 63  456844033249 538206876
40050 31 15  154508198572 80209391
40051 31 4  404726134979 54576392
40052 12 1  346169617320 24308080
40053 3 0  192331407617 37222639
40054 6 2  502174843147 339511204
40055 62 7  548658949776 389875487
40056 12 4  405860232820 235261279
40057 62 63  76024412451 269059172
40058 6 2  1623370205 369397296
40059 31 4  206535973914 1876984038
40060 0 3  162203003482 77163863
40061 62 12  441006073203 180586610
40062 12 15  162562515066 46855769
40063 31 15  165004091552 15720932
40064 24 33  110654495001 3083628399
40065 62 31  101495384928 1344299828
40066 31 7  363118983429 531185627
40067 68 47  457631118414 71429553
40068 0 4  111758636855 3322414294
40069 6 2  58905190640 43619705
40070 68 47  78292148023 388929917
40071 62 12  147245477952 113416438
40072 62 12  18860403788 94025112
40073 6 2  80471864809 323983924
40074 31 15  42966734399 73056271
40075 62 11  440751373204 134181228
40076 18 7  582463689098 328277506
40077 31 23  150051348861 1362447119
40078 12 4  402335401841 396558284
40079 62 63  261125403372 1951249288
40080 6 31  133574272131 48632203
40081 9 15  207457701205 75402893
40082 31 11  345504938021 60774630
40083 9 15  68832841386 127092545
40084 6 31  503059088398 38302180
40085 6 1  83976611117 750706780
40086 0 3  324161500529 28045857
40087 6 3  123026883666 221401558
40088 68 47  455158244267 478582190
40089 12 0  176101407458 26580945
40090 12 15  305403383657 384062991
40091 31 4  417331033098 59513819
40092 6 3  347424986751 108604402
40093 62 4  227745830721 924635799
40094 68 47  234461047905 197924085
40095 62 7  469469811693 300521826
40096 9 15  495712847127 1075955228
40097 6 1  218578940123 197089586
40098 62 15  84626386241 169964156
40099 62 31  426307930788 208857123
40100 31 15  232212052215 1003336356
40101 62 31  115121071002 422641953
40102 31 12  32840228552 69147513
40103 15 15  473526920480 133584109
40104 31 3  264842989758 573507127
40105 31 23  439285034125 352104872
40106 46 63  449643674999 613784853
40107 0 4  531449342864 3563654894
40108 62 12  114365452449 76446199
40109 18 7  422772448786 525638396
40110 62 4  538803525695 61570333
40111 12 11  496210308848 234642760
40112 9 12  181234115979 83869079
40113 6 23  367660312347 30045099
40114 6 1  575061402407 287102829
40115 6 1  494362045029 772077400
40116 12 7  530946406543 44735323
40117 12 4  87006821054 199772371
40118 62 4  287401385110 44283237
40119 6 31  603501842901 29785963
40120 37 15  177854231482 155263565
40121 62 63  437284040302 3641033929
40122 62 63  81018434008 151644997
40123 62 12  167419381486 186317600
40124 43 7  543251979263 386649671
40125 68 47  466529542697 66088911
40126 9 7  497897420398 567667353
40127 6 3  315017875547 25556129
40128 68 47  146713870518 894576924
40129 62 7  138957399784 5977225608
40130 6 31  386853259791 24266392
40131 31 4  271933795667 30327090
40132 31 11  427108291759 49125477
40133 12 9  458299465293 576056139
40134 0 3  481461846580 22273462
40135 68 47  455139306515 70485595
40136 6 1  329421768792 36600668
40137 62 12  405002726646 257268168
40138 62 12  150364758240 181193738
40139 68 47  179911003885 680557700
40140 12 15  583536517192 230419166
40141 31 7  172122278193 554166221
40142 62 47  567274147196 387966116
40143 6 2  413301159537 300953488
40144 62 31  118552614377 193772705
40145 31 3  146941995789 412026906
40146 12 15  513070358205 241507213
40147 83 18  445156664044 82003239
40148 12 3  12323828781 39532746
40149 6 3  337536186084 1166897964
40150 15 15  473511884852 318486266
40151 18 7  293191833998 343019095
40152 68 95  164704644321 183785113
40153 62 7  419055301975 412600964
40154 6 31  582428537844 35905652
40155 62 12  314523327415 188220116
40156 6 1  16227251258 26119105
40157 31 3  484270137694 29559289
40158 9 10  308055904211 70326825
40159 62 31  42097971621 1516407205
40160 9 15  329933103299 83285915
40161 31 7  16517799312 1310918967
40162 62 63  138813752420 2364936664
40163 62 15  350844156168 78956241
40164 31 7  450906465402 15025769367
40165 49 6  389660815043 245462124
40166 24 25  485314701423 818910378
40167 31 11  95692739734 122437651
40168 31 4  83636830271 241093028
40169 62 2  341462109816 146378453
40170 62 12  371643636503 255040752
40171 31 3  360242184506 277526366
40172 62 7  398867940803 389063762
40173 31 15  142236031730 36402445
40174 6 2  96343006849 338239143
40175 46 63  204363174326 527000959
40176 62 47  265153108710 1061867159
40177 62 7  421699625419 98397452
40178 12 0  134102021958 34714239
40179 62 12  92282831308 77462033
40180 12 0  186903625519 31432791
40181 31 3  303541995928 337798372
40182 12 15  127213064559 241827496
40183 68 47  254764538548 496814678
40184 62 35  375728664773 3463088697
40185 31 15  93913565527 21372257
40186 62 15  288624966322 135044958
40187 31 4  327330490871 36747747
40188 68 47  538122687116 409715472
40189 0 3  315850122698 14456186
40190 12 4  312724720166 293126354
40191 6 1  419598764673 38075481
40192 6 1  196826214677 36687546
40193 62 12  64447814705 142794799
40194 12 4  402186267702 333059201
40195 68 47  232162159317 244758973
40196 12 15  153520732768 101725789
40197 68 47  443921027145 76550322
40198 9 15  250272820596 103358762
40199 9 10  308654831191 103982343
40200 62 63  451383594222 1118533486
40201 62 2  27980717806 37588893
40202 6 1  395421030256 37241780
40203 9 15  403625628468 198003962
40204 31 3  122641947459 836650666
40205 68 47  438495274231 171603819
40206 68 47  461081206355 80654659
40207 62 12  4456022346 76415075
40208 68 47  337163396291 361222119
40209 46 63  30973072413 574002642
40210 9 12  603403704979 74668187
40211 9 12  160646954441 120407180
40212 6 1  390629565277 31683658
40213 6 1  149856309608 269991611
40214 68 47  411467298184 408804576
40215 6 3  162862859143 461423993
40216 62 2  266509888362 44228949
40217 56 47  374632350077 301510563
40218 12 1  302777051164 35627690
40219 62 7  53408382297 309177741
40220 12 1  511650783783 43006891
40221 68 47  247830153019 491745200
40222 6 1  400220020033 32397254
40223 31 31  563247576762 152048819
40224 18 7  456201797275 1208592649
40225 38 4  536830763657 2012982450
40226 9 7  239527843260 79186093
40227 68 47  54761083200 170677728
40228 62 47  520993676885 8708407345
40229 68 47  193849772788 196982763
40230 16 15  395083662605 1079087841
40231 84 17  491408516409 144218019
40232 13 15  212775066494 150808825
40233 9 4  129728251261 84266698
40234 31 7  305489098379 45890690
40235 68 47  278274723473 86261238
40236 6 31  354960300641 32211994
40237 31 7  219692925548 74154043
40238 9 15  524564843544 1024247891
40239 62 7  521037348942 85569783
40240 18 7  562556317526 1314338649
40241 12 3  464124973915 32048929
40242 62 31  325438548621 895941927
40243 62 2  420625008279 114532273
40244 62 12  517083221470 140088301
40245 62 31  601806634641 200454076
40246 12 3  171391980675 356456697
40247 68 47  445558353817 78723697
40248 18 4  509750974419 1139616595
40249 62 46  37528533078 3101722395
40250 31 7  136909648187 115573915
40251 9 15  482392862803 144911511
40252 68 47  230872416862 284327924
40253 31 12  472033061516 92306119
40254 62 35  274926032088 3757789865
40255 12 3  178202956472 660289278
40256 43 7  150666294730 219530788
40257 6 3  33034798081 34698775
40258 62 15  141478091790 191804777
40259 68 47  457749635736 65738286
40260 6 3  486025014095 30635758
40261 68 47  465488198587 79327234
40262 68 47  539465924205 103612624
40263 31 15  10512592609 23845126
40264 31 7  369187106246 68198360
40265 68 47  463983168133 748036416
40266 62 31  144465946527 218046363
40267 31 11  192438712125 261576087
40268 6 2  360296135084 42265857
40269 62 7  335006609853 114833923
40270 62 31  97233979603 373302154
40271 43 7  12176466038 250845897
40272 31 15  101841251882 127752975
40273 62 4  130821084000 54395994
40274 62 12  568922100185 175744851
40275 62 12  494043029239 97301495
40276 6 1  494125406294 34869771
40277 62 63  365284186561 3438986957
40278 6 11  398022533118 15210897195
40279 68 47  445076467629 67286860
40280 38 4  536830797340 2027743543
40281 6 3  593792270589 1182472206
40282 68 47  455914374033 55533663
40283 62 2  262150809659 137338273
40284 62 63  288828039193 2119040348
40285 6 3  456617162107 31382594
40286 62 4  485403204299 39701990
40287 68 47  594334540491 604853816
40288 13 15  128716634183 407920593
40289 9 12  22889544585 214387340
40290 0 3  154776537813 731785228
40291 12 4  405927250980 260167999
40292 62 63  242831187661 104009491
40293 68 47  419598828951 246194756
40294 6 2  116272436734 2844258772
40295 18 7  370173245973 1119743674
40296 12 4  250360982064 382059090
40297 68 47  451601655128 76064386
40298 12 4  333494335424 298126338
40299 31 3  27243676071 343241363
40300 6 2  280851708599 44994136
40301 62 31  59712027284 218968593
40302 68 47  366096094544 247995105
40303 12 3  587427861849 37973888
40304 93 20  134122135218 5136224782
40305 9 4  263434632401 68826726
40306 3 0  528733671165 14856012
40307 31 3  162194717580 77803416
40308 68 47  170107249964 155890236
40309 13 31  586446100292 1578892676
40310 30 15  75982671716 5143266073
40311 9 9  424716326427 128703352
40312 3 4  424007533843 2159016056
40313 62 12  392043454999 247713743
40314 68 47  106985847728 433049517
40315 68 95  451440727079 100279275
40316 31 7  359658430331 104816844
40317 37 15  235088977534 292557426
40318 0 4  531449283246 3563654802
40319 7 4  394064568000 400473301
40320 62 15  290171016601 84979740
40321 12 4  235881114457 610417911
40322 62 63  156495327969 3818780266
40323 6 1  587953053103 839670512
40324 9 15  587709399554 146028712
40325 62 63  559384443195 1128331993
40326 31 11  465975778135 77119001
40327 31 11  486623024004 28355950
40328 31 11  518123764865 33032409
40329 68 47  179911007933 303875926
40330 12 15  339272765555 52160093
40331 62 12  571084590544 193504106
40332 62 21  362852303186 123587489
40333 62 47  305946344009 5033362112
40334 6 2  487623776676 325670542
40335 31 7  364798023492 609022171
40336 0 4  80451822945 2962537842
40337 9 4  585631894396 63793993
40338 43 7  368479242488 453290361
40339 31 3  603241552387 307910168
40340 68 47  413283819484 143223108
40341 0 31  482867553377 380369836
40342 62 12  126843090110 371859620
40343 31 3  74952877506 349626293
