1 15 15  597386942813 252917418
30161 6 1  111001893314 41325025
30162 6 2  96092194292 81145105
30163 31 15  105688208359 71016080
30164 7 4  206858860799 387438026
30165 6 1  254969885685 36451180
30166 31 11  67110226364 55945753
30167 68 47  160043576933 410434045
30168 31 3  380042246096 286471049
30169 31 11  514637246127 36613937
30170 38 4  447246127441 1637194518
30171 62 7  543332550490 253264874
30172 68 47  255921971688 327050755
30173 62 12  513962642335 127287035
30174 62 15  74163696085 113503600
30175 12 0  370500742357 27250471
30176 9 4  258256485952 99474591
30177 62 12  45017650588 113402709
30178 46 63  228962085399 599732000
30179 68 47  453789670115 73599011
30180 6 1  496813625113 21092423
30181 31 23  338124969805 308779864
30182 18 7  221147407855 379909977
30183 62 11  322292592570 2532391622
30184 31 15  96604326059 46296831
30185 62 47  568605730895 277450197
30186 31 1  11148532598 47372978
30187 9 4  365525723156 54869850
30188 31 23  531656260390 1938562197
30189 25 20  570195756052 69570211
30190 31 11  549623677476 25154960
30191 62 12  509403178019 104694631
30192 62 31  506405866332 319073113
30193 9 15  502907323977 951294729
30194 31 4  107448902332 38851025
30195 68 47  255702036225 169435212
30196 31 4  340273107870 749909888
30197 62 12  139566177850 133579239
30198 68 47  467427748790 118131364
30199 68 47  167291943760 245498933
30200 6 1  125372860477 18294327
30201 12 15  425978055188 128453213
30202 0 3  25174463895 377428682
30203 31 23  466845407932 1971973372
30204 12 4  127926315697 249139837
30205 12 3  353088510358 83160802
30206 12 4  292144040124 328732779
30207 125 31  85221715741 205955253
30208 0 4  259086395738 14948325567
30209 62 47  163634181628 656974017
30210 62 31  62880787222 27993860841
30211 31 11  559390144821 31322463
30212 6 2  392984637483 50177564
30213 250 7  530201530654 3321294832
30214 624 233  415849041670 265097091
30215 68 47  463748584256 73898928
30216 125 4  27362623135 133099909
30217 62 12  144664595680 407916777
30218 31 11  444326127019 32791586
30219 0 3  496757269192 535394966
30220 31 11  310705732477 52148540
30221 12 4  93625067234 392648540
30222 62 7  212406197509 121031355
30223 12 15  77016009637 77588891
30224 12 4  274773305550 2986386187
30225 62 15  393793685876 116807547
30226 68 47  451821286848 62010024
30227 68 47  255610886057 206096087
30228 68 47  417904217856 768134763
30229 6 1  481243649927 17214761
30230 18 5  123273874425 149674740
30231 12 0  444901766955 24452886
30232 6 1  90029146144 27991155
30233 12 4  467145535033 61759258
30234 6 1  324028760281 35254026
30235 68 47  524890253399 313936671
30236 62 31  384600870104 204149426
30237 62 31  311406274374 261344984
30238 68 47  234294383019 319389414
30239 62 12  37824835984 84259799
30240 9 7  186357990333 284685078
30241 32 15  166752573115 1036470746
30242 62 124  582984952890 1932298189
30243 62 7  550040225937 74791992
30244 6 1  487108237860 112641340
30245 6 1  58452203252 35419141
30246 12 11  491850384009 177719868
30247 12 15  46212780141 378755437
30248 49 6  396869104726 225045795
30249 62 12  160206251334 191698353
30250 31 7  530422073375 232114358
30251 12 3  393930297435 37162271
30252 12 4  433070071733 205344743
30253 6 1  45910114795 37374091
30254 6 2  153518534256 158895925
30255 6 1  65641188485 30948188
30256 31 15  368395074679 323705193
30257 0 3  370932627865 24711545
30258 131 40  58418843850 361965318
30259 31 11  571215246449 215547512
30260 62 4  431402693217 72601985
30261 62 31  423302316335 201194886
30262 43 7  552211716102 173159414
30263 10 1  417019091498 261570773
30264 38 4  446353338377 759403307
30265 12 4  11063066099 196533146
30266 62 79  120731641710 1955704718
30267 18 4  78385959984 1261486348
30268 15 15  508849447272 259968965
30269 12 15  302431791067 45334071
30270 0 3  175456157663 32938766
30271 62 4  72607841076 49165936
30272 6 2  291627809468 298222206
30273 6 2  582717966165 44573702
30274 6 2  16504507768 286316453
30275 46 63  45732078280 534105655
30276 12 3  502150138374 80024907
30277 6 1  546320025745 27912761
30278 6 1  343808233983 36686691
30279 15 15  425101714224 300428138
30280 15 15  336337366527 113691123
30281 13 15  6144847148 212005227
30282 43 7  529966358247 2244877838
30283 62 12  162843627936 238216200
30284 24 25  430878390944 5046474235
30285 12 15  91830044719 385068651
30286 12 15  562783933390 57053824
30287 62 15  546544902935 64474441
30288 62 9  88679851119 2252956813
30289 9 7  111547116617 126820907
30290 31 11  451528707963 123065355
30291 43 7  284328584432 234542243
30292 68 47  233331053293 296220523
30293 31 15  17750810583 30878509
30294 62 7  456275008994 114170248
30295 62 15  450817380341 6615110442
30296 62 63  214083704823 2788774080
30297 12 3  320115379029 39369411
30298 24 33  277219462152 4705593755
30299 7 4  372477923301 287116524
30300 9 10  569732783469 76064352
30301 18 13  78249067916 405766309
30302 62 14  280069723631 69776165
30303 12 15  526167540685 43970812
30304 6 3  333614291082 27089557
30305 38 4  535142692221 1520718177
30306 12 11  5320579646 275415569
30307 31 15  5146017358 33872822
30308 68 47  445539722455 77619538
30309 6 1  111402400951 37036532
30310 68 47  192331494317 137148179
30311 9 15  509426238329 127213390
30312 6 1  551415851943 24030729
30313 31 7  557880381388 70957747
30314 13 4  341485937423 76205568
30315 12 3  340814697447 32442087
30316 31 3  35346024409 328501767
30317 31 4  101798786214 588193802
30318 12 4  466050038038 229175997
30319 6 31  255413348293 36555386
30320 62 6  22697913629 112478934
30321 0 3  385697094618 72322373
30322 15 15  339201081274 119732660
30323 68 95  451387376029 117333720
30324 12 15  475826916331 44534392
30325 7 4  282460612765 348609649
30326 62 4  545863716409 1084577652
30327 9 12  185772832120 204974687
30328 68 47  424046704216 105915697
30329 131 38  466179125314 198982132
30330 46 63  229682250816 542056622
30331 62 15  131034386656 90040127
30332 6 5  236800127378 1813119608
30333 56 39  349118782686 257696545
30334 62 79  136017336306 3134607621
30335 18 13  315346705341 266853194
30336 62 31  538149574744 143825618
30337 62 15  30666440958 179218109
30338 9 12  255361580382 138091134
30339 12 11  462779984419 372323477
30340 62 31  515763668630 291569563
30341 31 11  169194259655 40959081
30342 6 2  390424643326 331357181
30343 9 6  466490146225 57279229
30344 125 63  109055680451 170147602
30345 9 4  62171696427 63288924
30346 12 2  599936883523 119950966
30347 31 3  308598139287 19715226
30348 62 31  140702071487 297685948
30349 12 15  64059826941 62838517
30350 15 15  304318038236 1923761647
30351 6 1  316349084491 201533284
30352 62 15  290978556699 137357411
30353 10 15  354722024993 82278243
30354 12 1  423152089836 50276419
30355 31 11  251192144397 70727684
30356 9 7  37076305477 351998967
30357 3 0  12150195379 15620550
30358 62 7  139785506981 163654406
30359 68 47  453586331861 66504824
30360 6 5  361041255580 2650582320
30361 62 7  183991900513 133371510
30362 6 1  290417816582 28887274
30363 62 47  259704943410 637671696
30364 6 1  490222172807 38794991
30365 9 7  519487303564 290397908
30366 62 15  63052013200 155557466
30367 31 15  163545064848 36241330
30368 6 5  555440050875 2045965847
30369 62 12  526442745422 137180046
30370 62 6  47825008563 129578635
30371 6 2  555860519273 143212072
30372 6 31  65686326085 31534369
30373 12 1  403308148989 307333369
30374 31 11  343093093421 47257050
30375 12 4  460366408482 247684627
30376 62 6  307459999508 212837826
30377 15 15  503506016840 416521300
30378 62 15  358384501223 77117701
30379 62 15  236185643464 74285905
30380 6 23  286984663321 28737425
30381 62 6  592323958643 124842863
30382 62 4  284686710951 599661716
30383 31 15  170231021745 109216628
30384 12 7  32581030690 205047364
30385 68 47  453164611453 74145737
30386 46 63  575645069830 531169706
30387 43 7  551897633900 187208280
30388 37 15  141781966824 113963210
30389 31 11  378672741170 52555733
30390 157 6  447534091707 2799705929
30391 12 3  572654020965 265413592
30392 68 47  452769354808 55459683
30393 6 2  498482703663 152964171
30394 68 47  232816506678 482907026
30395 62 39  178360805179 25222968862
30396 187 15  124717760552 100175485
30397 9 12  397729269970 296990285
30398 68 47  452417946462 84113371
30399 6 31  33362844766 37569772
30400 62 7  247891486952 122451412
30401 62 31  279180723085 114710030
30402 62 4  229201692679 49547179
30403 6 31  122509098164 23797829
30404 62 7  64415212295 9210664451
30405 68 47  341803639158 174368037
30406 31 31  171542841465 471006238
30407 62 63  113301037991 2837278399
30408 68 47  445822012897 129428779
30409 62 12  221404898916 152583961
30410 62 31  444305850380 212659140
30411 43 7  96451411720 1159148539
30412 12 4  575509130262 303982110
30413 9 12  44912754968 80309046
30414 6 2  449639119771 128981906
30415 62 15  604481484097 322819434
30416 18 3  444676328268 54962515
30417 68 47  456793156718 70047713
30418 68 47  247929453469 338086955
30419 12 11  437660682533 127255094
30420 12 11  78654540940 485422289
30421 31 3  156403312466 1018268585
30422 6 3  522018777714 29224315
30423 15 15  333904728853 117604051
30424 12 4  2199393778 214968322
30425 12 15  388932034500 56523520
30426 62 15  418220078160 876840766
30427 12 6  256635741089 225260135
30428 31 23  243630643028 1570421341
30429 9 15  206986188977 92104092
30430 12 15  245412061388 392721428
30431 31 12  81559014990 51587282
30432 6 1  486386690549 308817075
30433 6 1  573552733191 866713308
30434 9 15  136818169651 313096864
30435 62 15  15014149879 838515238
30436 31 23  330031431201 2263389440
30437 62 15  298992744259 63194083
30438 49 6  314611744216 236446890
30439 62 63  278884524619 1444705763
30440 31 7  283681201294 138409776
30441 62 47  2148065875 1185348429
30442 31 4  200563616616 32824243
30443 62 47  279364180654 3820259926
30444 12 15  76950951872 59182370
30445 125 31  87481296471 135896268
30446 6 4  375435587221 365292360
30447 12 7  192093755105 887619035
30448 24 25  265021455968 10799590851
30449 6 2  195976755253 255961059
30450 12 3  88023121895 390474076
30451 0 4  274036386807 12944418187
30452 6 1  290740105070 16547353
30453 6 1  227674790433 26544426
30454 62 12  102611731663 170244078
30455 62 12  533642025693 168082174
30456 43 7  548319148863 178288265
30457 31 15  498556485213 271464971
30458 62 124  160749468237 2411547705
30459 12 3  247615751522 255997754
30460 68 47  444712756619 72720568
30461 31 15  150012611857 32529832
30462 12 3  494726211835 24021632
30463 31 11  207508486511 131381173
30464 6 1  376820122585 37978329
30465 6 31  456652753554 21765543
30466 6 3  306620026608 33789362
30467 6 3  77665053121 146412847
30468 24 25  377702957957 2213315302
30469 13 15  135742529354 358840280
30470 62 6  238057665775 140515762
30471 6 1  234007858143 23571078
30472 6 1  586218804829 30956270
30473 68 47  334058544986 233045648
30474 31 3  128052444199 508172423
30475 31 4  118531791260 31498997
30476 31 15  116200014264 34372614
30477 12 4  228018849172 334107088
30478 6 3  440067279220 402060246
30479 6 2  498261005825 270043813
30480 31 4  187382605493 29169001
30481 31 4  296717527074 53470751
30482 31 15  423257753541 3437420345
30483 6 31  333790442071 45629931
30484 62 7  579159260871 127018264
30485 209 39  483346007434 325133053
30486 6 23  111547049434 33639175
30487 15 15  485528431889 420899189
30488 9 15  67811055510 171818618
30489 6 15  202475984130 1856358621
30490 19 15  127223098965 5188988871
30491 62 7  370789369135 76605121
30492 62 15  580220068120 478244159
30493 31 3  151442242418 383058840
30494 62 4  344407659553 51039548
30495 38 4  283087431632 3840719147
30496 12 28  219934836546 2271161001
30497 15 15  511969890256 370702954
30498 3 0  39142227186 50909106
30499 62 15  279251758250 107266455
30500 25 20  310807234488 74739431
30501 68 47  443465144532 81508786
30502 12 3  552460603924 293054853
30503 43 7  541635586473 287092364
30504 12 28  147696471199 2182149227
30505 19 15  104314554611 204209687
30506 62 11  351607835250 140434670
30507 6 2  21218022864 754428955
30508 62 31  426901762356 203777198
30509 12 3  190553044559 36366328
30510 31 4  372730088579 41952901
30511 68 47  409943265603 85877081
30512 12 0  527702244286 23572535
30513 31 3  169830541295 370896227
30514 62 63  116901832209 2322833592
30515 62 12  168853932599 74061444
30516 31 3  578942540366 342041504
30517 9 31  469500308075 109777263
30518 62 63  422884349445 2489408374
30519 62 31  135762209175 126705592
30520 6 0  215203624084 30494084
30521 6 1  76209353900 17983778
30522 31 23  587409398065 195578870
30523 31 7  189333759502 103624860
30524 12 3  409077042693 84250022
30525 68 47  458668954256 68572212
30526 62 62  431123052354 202921452
30527 68 47  278180231129 146370748
30528 31 12  315435437973 48608342
30529 9 15  430909831304 1116042661
30530 31 7  360023221133 72933552
30531 43 7  272066436351 180230666
30532 62 63  256882086332 2231366054
30533 31 46  382967323465 10349492239
30534 12 1  476768469474 54329971
30535 6 1  518849843089 76775606
30536 6 1  430734437193 69324179
30537 12 7  352275772150 423391186
30538 6 1  230427501933 31598332
30539 13 4  575140121980 63022644
30540 18 7  50531728391 280839242
30541 62 7  326529660671 108117947
30542 12 4  235613407637 326280488
30543 12 3  77270006168 458417245
30544 62 15  188331515286 10459785970
30545 31 31  28234901047 334979827
30546 62 15  266127290450 426010463
30547 31 11  354379478499 89261660
30548 62 6  392023683805 147430791
30549 31 4  186623994362 50120039
30550 0 3  85490143318 38887695
30551 6 1  403212297270 279122840
30552 11 15  62174866542 279880834
30553 6 1  181618494529 144586499
30554 62 103  558606404926 550438651
30555 13 15  186241411313 611598825
30556 12 3  502217660205 36863220
30557 6 2  286394018826 42498385
30558 131 39  227402054035 436202870
30559 6 4  175161276784 75840221
30560 31 23  150945773056 387996235
30561 62 12  263642600455 114363716
30562 68 47  193598830203 269950098
30563 0 3  238093854103 87596798
30564 62 63  566585274667 833225927
30565 12 15  569933223843 63417759
30566 3 0  557531460232 16901313
30567 12 3  217667988949 435898239
30568 6 3  22474955023 438666279
30569 6 2  163623360834 413618125
30570 12 3  160215581549 115730180
30571 31 15  34540217060 28432046
30572 31 4  267797197332 37179002
30573 31 11  178865266747 216864248
30574 68 47  456599022325 60722112
30575 56 11  145711682245 360221972
30576 6 1  456385026492 93275631
30577 62 15  177187677396 327581191
30578 12 11  70341319382 135583865
30579 10 31  153664327926 170003987
30580 6 3  36880246108 449108800
30581 9 12  97752189739 126263473
30582 68 47  445028634832 85848688
30583 13 4  189816149200 82639987
30584 62 12  249725808260 91114179
