1 15 15  597386942813 252917418
23994 12 1  426118291936 217419138
23995 68 47  281088153573 491310131
23996 31 3  362940720271 309501669
23997 18 7  479971926169 718114764
23998 62 31  519604107433 201776035
23999 12 4  370875965622 223944377
24000 12 7  151493002183 167124851
24001 68 47  265829066285 197847985
24002 6 2  249502024375 240777080
24003 15 15  129129542273 288731898
24004 31 15  87572843841 345938070
24005 6 63  292292604968 171145357
24006 6 2  112607227408 202244986
24007 62 31  146766756639 518571675
24008 31 31  418571988462 232325704
24009 9 12  58416310003 365527825
24010 12 4  332943140207 263462280
24011 68 47  412676841672 124407146
24012 12 4  59947383388 311064966
24013 62 63  384511929523 3695930165
24014 31 4  30923934434 7172376568
24015 62 15  131651276857 173189530
24016 9 7  549149588681 383991952
24017 6 1  501578266300 122672677
24018 62 31  502206111770 193313327
24019 6 1  246612911013 79166617
24020 12 4  253022233691 294339622
24021 6 31  296473911775 7524787422
24022 18 7  104461765611 432105314
24023 62 9  435201682442 1278606888
24024 12 7  17494844518 302367014
24025 62 12  223864764232 67277018
24026 31 3  31752438051 304237039
24027 78 22  220802757733 22888816545
24028 62 2  329728611061 151107141
24029 9 15  401947010211 112180897
24030 31 31  173226577601 222671164
24031 68 47  414712724373 484180642
24032 68 47  324992592011 375716774
24033 68 47  409516641921 70372134
24034 15 15  476738085583 88157163
24035 0 3  598099151770 73598415
24036 62 63  127694935042 2850072709
24037 12 28  77165833912 1928884764
24038 62 15  383966366107 68043249
24039 43 7  183922401228 679486824
24040 18 3  156052816608 76814968
24041 62 15  410676630692 69673520
24042 31 15  170702817854 62025893
24043 8 46  37540554179 2440451019
24044 62 15  547866827190 803581578
24045 62 31  380480166814 608351876
24046 31 4  113132905475 88523960
24047 31 23  435697936796 453099535
24048 62 31  27078907021 4939897818
24049 15 15  510216806567 88493720
24050 24 31  398976629123 1297007105
24051 62 6  502326310764 170186360
24052 38 4  445010526090 1083131836
24053 9 7  302629087298 93046617
24054 62 6  456385028697 130876551
24055 62 21  413250438703 130367390
24056 62 47  517325984882 3556332521
24057 24 31  565085263599 2135701135
24058 31 15  184813120532 356228207
24059 62 31  540075384963 183306621
24060 0 3  438629779472 1043131194
24061 31 7  197640132710 255942017
24062 62 12  1812336616 99255539
24063 24 3  413642635828 221045325
24064 31 11  141083051980 91661039
24065 31 7  395296089115 5254598261
24066 68 47  412786511386 166052668
24067 43 7  279545448294 207864819
24068 6 2  582596954453 311026094
24069 62 7  199028761327 147490167
24070 15 15  511791476684 90174858
24071 68 47  328491355607 355347374
24072 31 4  181527315005 60772150
24073 68 47  457430128650 78065412
24074 12 3  214090072006 473543554
24075 6 1  90094470965 146408725
24076 12 4  233924794273 250529948
24077 31 11  244702215852 102317104
24078 22 9  435083130018 93215549
24079 7 4  224868665906 456806187
24080 31 15  111605683287 86788825
24081 62 15  447993198309 69554931
24082 62 12  5890127064 78477534
24083 31 3  240939435392 14091426931
24084 12 15  527415442315 410798603
24085 9 6  466674408388 7324789037
24086 68 47  106883371513 315326443
24087 12 3  399966345068 101188461
24088 15 15  599820649810 232237635
24089 62 15  192736219308 108076186
24090 62 31  296717541597 47161265415
24091 6 1  335618966702 348926012
24092 62 12  544922617840 118408724
24093 9 12  480212764645 240232406
24094 12 4  238093858751 649803607
24095 6 0  115321218647 65823231
24096 62 7  47725276842 1278728136
24097 62 31  305883499308 1000602935
24098 15 15  510203380443 129726811
24099 43 7  18485021976 308811192
24100 62 12  241324444922 98539459
24101 62 31  164519006130 1005597837
24102 31 23  106883358901 1513545181
24103 62 11  59369239664 187387770
24104 68 47  254301082572 267898036
24105 31 4  553045890560 98222357
24106 12 3  302434293596 81992069
24107 31 23  99693289634 1454139249
24108 7 4  444460711174 291546956
24109 12 15  44804368582 104308227
24110 62 7  356231107550 107889316
24111 68 47  147269995814 272438180
24112 62 7  440626444902 280482081
24113 62 31  31804381526 210777812
24114 62 15  306538462274 85043120
24115 62 7  399989972243 638928723
24116 6 3  144973202348 6307495909
24117 12 3  161049838259 69052602
24118 68 47  319423677372 189514515
24119 31 15  37847495802 60135027
24120 62 15  50788515298 120776892
24121 0 4  272377489156 10539490387
24122 46 63  594844648730 505327610
24123 7 4  163666494872 349640049
24124 12 15  390492231477 60903060
24125 62 7  149017665205 76434572
24126 12 15  340725141544 64612986
24127 62 31  131927882581 689170526
24128 19 15  108084087830 11736207827
24129 31 11  120860603668 121065209
24130 62 31  462002940903 210285003
24131 12 11  105612138903 162092994
24132 0 3  158911086060 63820918
24133 15 15  526100512588 121448250
24134 9 15  423722679316 1287090304
24135 62 12  507721709609 152090050
24136 62 15  186170218202 1402337574
24137 62 12  32548500189 163479418
24138 62 31  133632470659 749501194
24139 68 47  424139113747 357332340
24140 62 7  485535403286 100358661
24141 49 7  417788808795 144053634
24142 6 1  397510363496 112004336
24143 6 1  475866108181 78907621
24144 9 15  97149847999 317091120
24145 62 15  418610639632 106767754
24146 43 7  19832722144 496207390
24147 37 15  180460258796 135120510
24148 31 7  546250791990 1844594643
24149 31 31  216458260527 140952712
24150 62 7  2072297899 190723830
24151 12 15  220540249957 96190994
24152 9 12  108242171792 296034970
24153 62 2  92149956847 110182637
24154 3 4  431207331680 1802632482
24155 9 4  158850541368 94263226
24156 62 12  574204680900 221990953
24157 9 4  294960295017 67039005
24158 62 47  567293019234 479330576
24159 11 15  67201203349 342115290
24160 68 47  453549088989 67943406
24161 31 3  563642054080 299016507
24162 62 63  350885640981 2780098383
24163 12 9  285507332449 488018434
24164 68 47  321133361799 148772031
24165 31 15  100205281206 79991140
24166 31 15  46880905780 146980572
24167 12 3  314873601527 321486432
24168 12 4  349898624145 155114501
24169 12 4  71914989550 208589865
24170 62 12  6372383255 163427816
24171 62 23  10137819952 217486898
24172 6 2  300424453507 407313888
24173 6 1  480670240264 65134383
24174 62 31  308476050869 887099696
24175 18 13  235411686054 464527021
24176 12 15  514216654058 95231007
24177 12 4  258306869697 280421508
24178 31 23  89730489384 511123242
24179 31 31  59890954021 194705659
24180 62 12  156613333708 298843936
24181 68 47  443329800979 74895096
24182 62 7  262335041275 43293498919
24183 31 31  70842980465 12760070603
24184 6 10  203614833477 7952313989
24185 43 7  369537647155 1029197455
24186 31 4  239124972191 104481087
24187 15 15  242580388660 145673775
24188 62 31  369302847560 210012466
24189 12 18  498667858986 17637473506
24190 31 15  27031611084 117277392
24191 12 15  229206057576 517668271
24192 6 2  543504990201 391826162
24193 15 15  582769062519 108020333
24194 7 4  527252542172 307720271
24195 31 6  302480100585 332294471
24196 9 12  459041863295 276920765
24197 31 15  382779875159 288140929
24198 12 15  393004273287 392200440
24199 9 12  324224337135 91906269
24200 9 12  350952918038 84644396
24201 62 12  550441725480 148341749
24202 62 7  521475258458 117619743
24203 68 47  418803997229 160901966
24204 9 4  504467324791 274319975
24205 62 1  208582145540 9898848652
24206 12 3  397865842469 85280641
24207 31 7  546453632017 1297959023
24208 12 4  439806100600 5151037389
24209 31 3  172146688933 313338784
24210 12 4  402601955401 178740637
24211 9 15  149957715171 89980401
24212 62 31  173102143952 255866579
24213 43 7  364742946607 245512363
24214 62 15  151819994469 1057786270
24215 6 1  491464724840 126808532
24216 62 31  281404087616 219472319
24217 6 2  22298730132 144644620
24218 68 47  455774033939 72665566
24219 12 15  494758504657 95012175
24220 31 15  163751841572 207146587
24221 6 1  363932504102 191492150
24222 9 7  197622856980 146943167
24223 31 3  173226601511 68587275
24224 6 1  508130739970 341300148
24225 6 1  236419484629 11343381843
24226 6 15  155759102704 2850669941
24227 6 63  116061214965 198936032
24228 62 31  572044977604 212769779
24229 0 4  531449291542 3553778225
24230 62 31  435604399524 214714591
24231 12 15  76579534804 61243344
24232 68 47  229906166095 238623246
24233 6 1  181824991856 70943864
24234 7 4  242856919201 435785650
24235 62 12  128775198389 127027886
24236 12 15  459005234756 343909312
24237 9 12  218421809679 154444600
24238 62 12  161666532698 129949728
24239 12 15  304350069155 101803939
24240 6 2  101969794046 405254735
24241 62 12  145812320232 98394581
24242 12 15  197457473622 362867498
24243 0 4  360969178202 8095698819
24244 6 11  181934311488 6013611403
24245 13 4  99402287468 122060785
24246 12 7  269559274474 434584661
24247 9 10  260224503055 95410734
24248 43 7  92956369152 255464750
24249 43 7  13762001108 258913440
24250 31 23  51111819650 1178311819
24251 62 9  358198622514 1671285547
24252 12 1  8948998274 128232239
24253 68 47  319031139894 297497139
24254 56 47  216158357980 159002554
24255 9 7  99346230883 213333757
24256 62 15  214997723208 1837323679
24257 9 6  115078329506 79466787
24258 9 7  168668798502 106389009
24259 13 15  92654141137 434241601
24260 31 12  504433215470 89632236
24261 6 2  494823440523 327284617
24262 9 12  196117706849 90478319
24263 68 47  410361782763 454975903
24264 62 15  491210314899 2609965271
24265 9 9  314605775651 100268589
24266 62 12  477003012008 105260359
24267 68 47  321540980101 143368768
24268 9 15  94828370131 4761690551
24269 57 15  426186256255 1879138028
24270 68 47  463963663828 66165431
24271 62 15  541982811367 70553314
24272 62 4  69321559574 433711087
24273 62 15  137427224931 734899681
24274 12 3  158478952494 89423011
24275 12 4  234175087600 233012017
24276 62 7  479774610684 69909184
24277 62 6  480910598129 130004972
24278 31 15  112280361697 66027284
24279 62 47  117992979262 6003401153
24280 31 7  112508299123 141151039
24281 31 23  229238030300 1479912703
24282 15 15  552373306222 133382444
24283 9 10  569676282258 100677071
24284 31 31  562556322212 156361242
24285 62 31  354002769388 223915686
24286 6 2  276198407540 262617996
24287 6 1  507903872000 313960976
24288 9 4  463855943694 79439720
24289 62 63  134884363969 2795548098
24290 62 15  375330569906 2549162120
24291 68 47  453621207838 73887829
24292 15 15  513255326815 111179734
24293 12 11  266308155835 233515796
24294 31 12  356839307775 87615644
24295 7 4  318454219028 419547176
24296 6 23  282910351136 61465384
24297 31 23  114044493036 1043064600
24298 12 4  373804780161 176263393
24299 18 7  563634478974 307246613
24300 6 2  69509611364 155241470
24301 12 11  151755693102 107910568
24302 7 4  316912476562 13734936049
24303 62 63  163700487043 2938663345
24304 68 47  228609293492 505856383
24305 62 12  98534890586 143888856
24306 62 12  459482070325 196257085
24307 68 47  427872907055 170307109
24308 93 20  436523873635 5193471504
24309 62 6  565230004459 123733083
24310 6 1  105575346715 730738009
24311 18 7  165590227413 213082553
24312 68 47  455233007790 83632198
24313 6 2  574022329032 338014549
24314 62 15  125559947401 113088554
24315 62 7  236982112004 7699980550
24316 62 15  275919345080 1069483451
24317 12 3  498474459005 307474017
24318 9 10  309991942731 96903645
24319 68 47  108855223351 262666203
24320 62 4  508802274625 109679989
24321 31 4  80142186633 447061591
24322 12 3  244874083025 85702164
24323 68 47  466864703270 87642073
24324 6 4  340879409005 2292906776
24325 9 12  287356136595 105171421
24326 62 31  292324527966 869105378
24327 12 4  496295972963 210587539
24328 62 15  144091599082 80764690
24329 12 2  339281023638 261285145
24330 31 15  74827218712 148717885
24331 62 9  50263981923 1927195578
24332 62 46  332670076946 34805402520
24333 9 31  321854367075 1065547506
24334 6 1  365347184751 290645164
24335 24 25  159023847416 229232681
24336 31 11  232458345140 61666725
24337 9 12  502539819147 311210400
24338 31 7  47892672333 1609516799
24339 68 47  66380708328 130138136
24340 6 1  418942237591 290693209
24341 9 12  365301848209 107336036
24342 6 1  460264499071 85312252
24343 9 15  191766150901 235622015
24344 6 1  144546984422 374110791
24345 62 31  418995562563 1345065237
24346 62 31  129531026187 450991826
24347 0 3  194951913708 262109319
24348 13 15  27756002366 369952584
24349 62 15  48685996689 976087347
24350 6 5  519439788868 2609019912
24351 6 3  414870165873 426974117
24352 9 7  98119609246 194057609
24353 68 47  232695502525 141176778
24354 12 4  551448991276 104577580
24355 7 4  494859794180 309497411
24356 62 63  122541500036 2438848838
24357 12 4  309341325073 261171226
24358 62 4  206134389320 731737610
24359 12 4  337791595720 300024426
24360 68 47  404492877702 80003868
24361 68 47  246388082786 358559484
24362 62 12  56283897383 67331062
24363 12 4  74335291504 295439752
24364 12 11  553131174379 107058958
24365 15 7  409907365751 2522655746
24366 49 6  397276795903 386226710
24367 6 1  17321053673 296849468
24368 9 15  430928024945 1037001825
24369 12 4  418282315601 447053247
24370 68 47  458104416092 74471913
24371 46 4  427345169305 7362235163
24372 6 2  592789671995 150564996
24373 18 15  157073185591 1130191286
24374 31 11  437135569106 170407616
24375 12 4  337202683404 137746490
24376 31 31  108912605605 480617677
24377 31 23  243643929242 1560167500
24378 24 25  401461477156 416855999
24379 6 1  269989923626 101976240
24380 56 11  59250028401 353914909
24381 12 15  253967273679 335994517
24382 62 63  400504057213 2211199581
24383 62 15  604046279 69682698
24384 31 4  263808310748 364376099
24385 37 4  338536239586 220404608
24386 62 31  145533503540 1571868563
24387 31 11  454285024741 92749386
24388 62 15  149314793182 236896570
24389 68 47  407989229296 76965411
24390 62 15  263400291775 146473202
24391 62 15  235361387057 78412352
24392 13 15  214936245445 328314252
24393 9 12  449876880413 287291184
24394 62 11  383184989933 250306998
24395 31 23  114044480536 1608957538
24396 43 31  429705984319 343363946
24397 46 63  547804747445 545898376
24398 18 15  399610971486 427669932
24399 12 4  478166809321 299789070
24400 62 12  560764355274 122120254
24401 62 4  47405723000 67705909
24402 46 63  582244354224 519375610
24403 62 6  201818088386 124090742
24404 6 2  502021774025 379233882
24405 62 31  118765358289 383895911
24406 62 15  209343294510 68392322
24407 6 2  160646947153 308813674
